"V1","V2","V3","V4"
0.972972972972973,0.905630630630631,0.105564330514588,0.92997842997843
0.972972972972973,0.898391248391248,0.11280371275397,0.923766623766624
0.972972972972973,0.906113256113256,0.105081705031963,0.93007293007293
0.972972972972973,0.906113256113256,0.105081705031963,0.93007293007293
0.972972972972973,0.906113256113256,0.105081705031963,0.93007293007293
0.972972972972973,0.906113256113256,0.105081705031963,0.93007293007293
0.972972972972973,0.906113256113256,0.105081705031963,0.93007293007293
1,0.933140283140283,0.0668597168597169,0.957099957099957
0.972972972972973,0.898391248391248,0.11280371275397,0.923766623766624
0.972972972972973,0.906113256113256,0.105081705031963,0.93007293007293
1,0.926480051480052,0.0735199485199485,0.952309852309852
1,0.922619047619048,0.0773809523809524,0.949443349443349
1,0.926480051480052,0.0735199485199485,0.952309852309852
1,0.926480051480052,0.0735199485199485,0.952309852309852
1,0.922619047619048,0.0773809523809524,0.949443349443349
1,0.933236808236808,0.0667631917631918,0.956170856170856
1,0.922619047619048,0.0773809523809524,0.949443349443349
1,0.926480051480052,0.0735199485199485,0.952309852309852
1,0.922619047619048,0.0773809523809524,0.949443349443349
1,0.926480051480052,0.0735199485199485,0.952309852309852
1,0.922940797940798,0.0770592020592021,0.948963648963649
1,0.918436293436293,0.0815637065637066,0.946015246015246
1,0.91521879021879,0.0847812097812098,0.942657342657343
1,0.918436293436293,0.0815637065637066,0.946015246015246
1,0.919723294723295,0.0802767052767053,0.945114345114345
1,0.91521879021879,0.0847812097812098,0.942657342657343
1,0.91457528957529,0.0854247104247104,0.943148743148743
1,0.91521879021879,0.0847812097812098,0.942657342657343
1,0.922940797940798,0.0770592020592021,0.948963648963649
1,0.919723294723295,0.0802767052767053,0.945114345114345
0.993243243243243,0.919530244530245,0.0832684957560602,0.946097146097146
1,0.94546332046332,0.0545366795366795,0.964934164934165
0.993243243243243,0.927895752895753,0.0749029873905518,0.951420651420651
1,0.93484555984556,0.0651544401544401,0.958206658206658
1,0.941602316602317,0.0583976833976834,0.962067662067662
0.993243243243243,0.919530244530245,0.0832684957560602,0.946097146097146
0.993243243243243,0.915669240669241,0.087129499617064,0.942657342657343
0.993243243243243,0.927895752895753,0.0749029873905518,0.951420651420651
1,0.934202059202059,0.0657979407979408,0.958616158616159
0.993243243243243,0.938223938223938,0.0645748020623665,0.957686907686908
0.993243243243243,0.916891891891892,0.0898648648648649,0.943764643764644
0.993243243243243,0.922522522522523,0.0842342342342342,0.947940647940648
0.993243243243243,0.915765765765766,0.090990990990991,0.944079644079644
0.993243243243243,0.927027027027027,0.0797297297297297,0.95039765039765
0.993243243243243,0.922297297297297,0.0844594594594595,0.946767646767647
0.993243243243243,0.915765765765766,0.090990990990991,0.944079644079644
0.993243243243243,0.912387387387387,0.0943693693693694,0.941307641307641
0.993243243243243,0.922522522522523,0.0842342342342342,0.947940647940648
1,0.92027027027027,0.0797297297297297,0.95039765039765
0.993243243243243,0.909009009009009,0.0977477477477477,0.94021864021864
1,0.851962676962677,0.148037323037323,0.901738501738502
0.972972972972973,0.858719433719434,0.152475527425785,0.899223899223899
1,0.883268983268983,0.116731016731017,0.923917823917824
0.972972972972973,0.869530244530245,0.141664716614974,0.905229905229905
0.972972972972973,0.855341055341055,0.155853905804163,0.898134898134898
0.972972972972973,0.864124839124839,0.14707012202038,0.902226902226902
0.972972972972973,0.860746460746461,0.150448500398758,0.900563700563701
0.972972972972973,0.862097812097812,0.149097149047407,0.901995901995902
0.945945945945946,0.828314028314028,0.194075893976409,0.871107871107871
1,0.864124839124839,0.135875160875161,0.909176709176709
1,0.916184041184041,0.0838159588159588,0.944389844389844
1,0.916184041184041,0.0838159588159588,0.944389844389844
1,0.916184041184041,0.0838159588159588,0.944389844389844
1,0.916184041184041,0.0838159588159588,0.944389844389844
1,0.916184041184041,0.0838159588159588,0.944389844389844
1,0.916184041184041,0.0838159588159588,0.944389844389844
1,0.907175032175032,0.0928249678249678,0.937837837837838
1,0.929697554697555,0.0703024453024453,0.953398853398853
1,0.912805662805663,0.0871943371943372,0.942330642330642
1,0.916184041184041,0.0838159588159588,0.944389844389844
1,0.91457528957529,0.0854247104247104,0.943148743148743
1,0.901061776061776,0.0989382239382239,0.934139734139734
1,0.901061776061776,0.0989382239382239,0.934139734139734
1,0.910070785070785,0.0899292149292149,0.93954513954514
