"V1","V2","V3","V4"
0.888888888888889,0.597045855379189,0.452395916656109,0.681681898348565
0.832716049382716,0.637830687830688,0.442302228062267,0.69269948158837
0.862345679012346,0.62826278659612,0.430849549049878,0.698279087167976
0.808641975308642,0.613712522045855,0.505987581589175,0.647597669819892
0.77716049382716,0.60352733686067,0.503434492929503,0.642776976110309
0.891975308641975,0.613447971781305,0.420687318771231,0.704251509807065
0.816666666666667,0.599206349206349,0.497694249223208,0.650149644594089
0.901234567901235,0.609391534391534,0.419301224418814,0.70754101865213
0.853703703703704,0.613447971781305,0.440078015272411,0.691056679945569
0.815432098765432,0.620855379188712,0.466823517388949,0.675129602907381
0.819753086419753,0.562786596119929,0.530785545073095,0.621110987777654
0.803086419753086,0.544268077601411,0.530195483853974,0.615830260274705
0.888888888888889,0.572045855379189,0.484266498791189,0.654599310154866
0.839506172839506,0.571781305114638,0.492323290894388,0.648142803698359
0.864197530864197,0.555996472663139,0.495291874622871,0.648655870878093
0.746913580246914,0.551719576719577,0.584543834488479,0.582956344067455
0.802469135802469,0.546781305114638,0.537554267631883,0.615445254334143
0.858024691358025,0.550485008818342,0.501542437820911,0.646109034997924
0.864197530864197,0.593342151675485,0.47544600207546,0.668544829655941
0.815432098765432,0.583818342151675,0.49907246205091,0.648821548821549
0.875308641975309,0.612786596119929,0.425414104060467,0.702135724357947
0.864197530864197,0.618650793650794,0.443975886256236,0.687713109935332
0.832716049382716,0.627910052910053,0.46195744658704,0.671366904700238
0.796296296296296,0.61031746031746,0.49032540062323,0.652153813264924
0.811728395061728,0.61494708994709,0.496118642078203,0.647760469982692
0.817901234567901,0.605379188712522,0.490143935613334,0.653917481695259
0.842592592592593,0.598897707231041,0.477674826400082,0.668725513169958
0.876543209876543,0.637169312169312,0.419407987433437,0.710400093733427
0.820987654320988,0.606613756613757,0.474864760771519,0.664015614015614
0.833333333333333,0.626984126984127,0.44930793722028,0.680937786493342
0.83641975308642,0.592724867724868,0.470773922141758,0.668908663353108
0.79320987654321,0.578571428571429,0.509429010481589,0.636625514403292
0.83641975308642,0.620502645502646,0.471209980489278,0.66858532414088
0.839506172839506,0.633465608465609,0.458908808132937,0.680695847362514
0.839506172839506,0.562830687830688,0.499243847431183,0.649468227246005
0.805555555555556,0.624206349206349,0.473873449851428,0.65589492811715
0.825925925925926,0.576058201058201,0.522321882472683,0.620859387526054
0.806172839506173,0.599867724867725,0.496843149696683,0.65350328683662
0.848765432098765,0.603835978835979,0.466042478301045,0.670290203623537
0.830246913580247,0.587830687830688,0.48844468018645,0.651849179626957
0.854938271604938,0.626984126984127,0.433882734490176,0.694003527336861
0.849382716049383,0.600132275132275,0.467442790546236,0.668109668109668
0.845679012345679,0.567416225749559,0.505390471942523,0.641488963711186
0.904320987654321,0.61031746031746,0.44113552728877,0.69023014023014
0.804320987654321,0.562169312169312,0.517347034222136,0.631963098629765
0.854320987654321,0.589021164021164,0.481397116316388,0.659240348129237
0.87037037037037,0.602910052910053,0.445019153844842,0.686216663994442
0.854320987654321,0.577910052910053,0.504046805679903,0.637903454570121
0.885185185185185,0.610626102292769,0.439829168452209,0.689385922719256
0.806172839506173,0.567724867724868,0.504604210993634,0.641496980385869
0.82962962962963,0.648280423280423,0.468563662947817,0.671305443527666
0.896913580246914,0.624823633156967,0.419522094784936,0.702498530276308
0.861111111111111,0.621119929453263,0.469849619481696,0.670356803690137
0.901234567901235,0.634082892416226,0.431694370207943,0.698201592646037
0.825925925925926,0.631613756613757,0.458310531799422,0.67619849286516
0.887654320987654,0.63531746031746,0.402046482754062,0.716191010635455
0.916666666666667,0.640873015873016,0.403230030402558,0.721399176954733
0.896296296296296,0.656305114638448,0.41303358339944,0.711266100154989
0.901234567901235,0.629453262786596,0.427814044664647,0.70087114531559
0.820987654320988,0.613095238095238,0.478710890948438,0.664975148308482
0.811728395061728,0.559082892416226,0.545095886149356,0.610926727593394
0.876543209876543,0.623280423280423,0.436888332970983,0.684680134680135
0.904320987654321,0.623897707231041,0.410746399972448,0.714897448230781
0.978395061728395,0.642724867724868,0.371403981690878,0.743036181925071
0.876543209876543,0.619268077601411,0.43138744440704,0.684546523435412
0.909259259259259,0.619268077601411,0.428156753708602,0.695195339639784
0.882716049382716,0.567416225749559,0.501192066028941,0.646774624552402
0.861111111111111,0.620194003527337,0.442928197866609,0.68559115781338
0.907407407407407,0.642724867724868,0.398952639900378,0.722679172679173
0.854320987654321,0.598324514991182,0.476344482814238,0.663521457965902
0.817901234567901,0.621428571428571,0.482280952410338,0.661920589698367
0.830246913580247,0.602910052910053,0.468363011945296,0.66841697397253
0.820987654320988,0.587169312169312,0.492636032654925,0.653845126067348
0.842592592592593,0.633465608465609,0.4653029401541,0.677697611030944
0.774691358024691,0.618650793650794,0.494658975620455,0.652800491689381
0.861111111111111,0.599206349206349,0.463165743676532,0.671468243690466
0.810493827160494,0.649206349206349,0.460310270272887,0.681526909304687
0.86358024691358,0.620194003527337,0.479871322649512,0.653810181587959
0.780864197530864,0.601719576719577,0.509337165245926,0.64233873122762
0.783950617283951,0.584391534391534,0.495919750342742,0.647568275346053
0.833950617283951,0.655687830687831,0.415787594604271,0.708421619532731
0.851234567901235,0.65352733686067,0.414970310839504,0.712894101782991
0.849382716049383,0.623280423280423,0.456593400048806,0.680373741484853
0.929012345679012,0.625793650793651,0.407711245204698,0.716626377737489
0.882716049382716,0.613095238095238,0.447661664391967,0.687920104586771
0.844444444444444,0.574206349206349,0.507758585857316,0.64008399008399
0.844444444444444,0.608201058201058,0.470893893654539,0.676161698383921
0.882716049382716,0.61957671957672,0.43163174515673,0.696194546194546
0.87037037037037,0.630687830687831,0.461928746627601,0.67904153459709
0.910493827160494,0.637169312169312,0.418753257173252,0.713868641646419
0.801234567901235,0.581040564373898,0.496234740672187,0.651095612206723
0.901851851851852,0.643342151675485,0.418349660848489,0.705683616794728
0.831481481481481,0.629761904761905,0.442707033296338,0.691659986104431
0.808024691358025,0.627601410934744,0.480618275366003,0.666631927743039
0.888888888888889,0.626058201058201,0.426453513024934,0.702720324942547
0.889506172839506,0.640299823633157,0.409843338180473,0.714323125434237
0.840123456790123,0.618386243386243,0.448601513954765,0.686446475335364
0.891975308641975,0.609082892416226,0.459016424679672,0.678932178932179
0.869753086419753,0.652336860670194,0.422557099520294,0.706474800919245
0.870987654320988,0.605379188712522,0.451066121204492,0.688709849820961
