"V1","V2","V3","V4"
0.820546737213404,0.889153439153439,0.25706641020898,0.834062929324367
0.833774250440917,0.866931216931217,0.263152188067669,0.828771924033362
0.810846560846561,0.862301587301587,0.299350594358213,0.801972180566952
0.816137566137566,0.862301587301587,0.28346455937401,0.812562207823646
0.844356261022928,0.889153439153439,0.242874944779335,0.844107822702594
0.773809523809524,0.87989417989418,0.308688637086237,0.789037100638408
0.7608759553204,0.889153439153439,0.301290828839773,0.800074695336133
0.809303350970018,0.889153439153439,0.277927854832245,0.81973589833067
0.806657848324515,0.907671957671958,0.252436780579351,0.836247164841936
0.845679012345679,0.912301587301587,0.220357987935075,0.85974033833511
0.856040564373898,0.921560846560847,0.199271861997735,0.874274496986915
0.77473544973545,0.926190476190476,0.280810220769214,0.818686874732626
0.797663139329806,0.926190476190476,0.253996628725517,0.836510614778589
0.772310405643739,0.921560846560847,0.279116118278553,0.815337138049556
0.794532627865961,0.927116402116402,0.256689557599978,0.835778497706602
0.829144620811287,0.921560846560847,0.226167805560345,0.85272690877266
0.807142857142857,0.922486772486772,0.243846084190051,0.842757938019376
0.80978835978836,0.927116402116402,0.24143382567758,0.846253208181313
0.767239858906526,0.921560846560847,0.288072567465107,0.810392699771785
0.796075837742504,0.903042328042328,0.266194646334776,0.826989683035435
0.780202821869489,0.917857142857143,0.272291570566787,0.826627155221926
0.815917107583774,0.895634920634921,0.260946714287666,0.829828891756996
0.780643738977072,0.917857142857143,0.273997860672146,0.822020650615422
0.796516754850088,0.917857142857143,0.25812484479913,0.8339173958455
0.852513227513228,0.917857142857143,0.202128372135991,0.872835268096706
0.816137566137566,0.917857142857143,0.238504033511652,0.848048943310381
0.812830687830688,0.922486772486772,0.242044155951561,0.846027507955613
0.819003527336861,0.922486772486772,0.235871316445388,0.850965779560551
0.757407407407407,0.917857142857143,0.297234192241811,0.802033230628002
0.803174603174603,0.917857142857143,0.251466996474615,0.839049300977405
0.864638447971781,0.916005291005291,0.190949625710631,0.879727069106154
0.834215167548501,0.889153439153439,0.258185341247563,0.83493164424537
0.808201058201058,0.896560846560847,0.267732665150179,0.824893014272099
0.806657848324515,0.889153439153439,0.272420898387967,0.821284277330029
0.772619047619048,0.926190476190476,0.282744424139979,0.814140295676243
0.796560846560847,0.926190476190476,0.255098921494476,0.834640057352476
0.848765432098765,0.916005291005291,0.217942394904403,0.862723702102787
0.74863315696649,0.889153439153439,0.334149293449695,0.777830103810496
0.830731922398589,0.926190476190476,0.224631549360438,0.858601184581577
0.731481481481482,0.889153439153439,0.333902509791676,0.779224690825998
0.802248677248677,0.910449735449735,0.256263574034084,0.836903117458673
0.828703703703704,0.917857142857143,0.232051121608031,0.851589665478554
0.793253968253968,0.907671957671958,0.282548916005611,0.818280382169271
0.878747795414462,0.907671957671958,0.197055088845118,0.879400743289632
0.797839506172839,0.917857142857143,0.265062526351837,0.828998676220898
0.863756613756614,0.917857142857143,0.19699821155512,0.877757324979547
0.846119929453263,0.915079365079365,0.215181177828796,0.863952611174833
0.833112874779541,0.903042328042328,0.23808223492089,0.84664479190623
